id,sno,code,name,address,state,city,pincode,contactPerson,phone,email,validity,scopeUrl,Primary Category,Secondary Categories,Classification Basis,Category Confidence,Category
1724,373,9188536,GECS LAB PRIVATE LIMITED,"GECS HOUSE, Plot No. 12, Khasra No. 50/17, Khata No 74/75, Sector D, Defence Colony, Near Kalpakhera Mandir, Ambala Cantt, Ambala, Haryana, India - 133010",Haryana,Ambala,133010.0,Karamjeet Kaur (Quality Manager),+91 8901185481,gecslab@gmail.com,"22 Sep, 2028",https://lims.bis.gov.in/home_lab_scope/1724/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1770,374,8185026,"AADHAR TESTING SOLUTIONS LLP, GHAZIABAD","First Floor, Plot no. 02, Gyani Compound, Sahibabad, Ghaziabad, Ghaziabad, Uttar Pradesh, India - 201005",Uttar Pradesh,Ghaziabad,201005.0,MAHESH VISHNOI,0881050070,mkvishnoi10@gmail.com,"01 May, 2028",https://lims.bis.gov.in/home_lab_scope/1770/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1788,375,8187826,Perfect International Testing Lab,"Khasra No. 1134 , Delhi Meerut Road , Near Morta Police Chowki Ghaziabad, Ghaziabad, Ghaziabad, Uttar Pradesh, India - 201001",Delhi,Delhi,201001.0,Pallavi Tyagi (Quality Manager),+91 9634421567,info@perfecttestinglab.com,"02 Sep, 2028",https://lims.bis.gov.in/home_lab_scope/1788/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1810,376,5197006,QUALITY INTERNATIONAL RESEARCH &amp; LABORATORIES PRIVATE LIMITED,"PLOT NO 7A, AVINASH LOGESTIC PARK, SKS ROAD, SILTARA INDUSTRIAL AREA, PHASE - 2, RAIPUR, Raipur, Chhattisgarh, India - 493221",Chhattisgarh,Raipur,493221.0,Yamini Nayak,9981633040,info@qipl.org,-,https://lims.bis.gov.in/home_lab_scope/1810/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1820,377,8185126,"MIGHTY TESTING PRIVATE LIMITED, GHAZIABAD","K. No. 700, Duhai, Duhai Industrial Area,Ghaziabad-201206,Uttar Pradesh, Ghaziabad, Ghaziabad, Uttar Pradesh, India - 201206",Uttar Pradesh,Ghaziabad,201206.0,Nitin tyagi (Quality Manager),+91 9897422182,info@mightytesting.in,"05 May, 2028",https://lims.bis.gov.in/home_lab_scope/1820/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1837,378,8186926,Dashmesh Test Lab Private Limited,"Property No. C-113, Block-C, Durga Enterprises, Ghaziabad, Uttar Pradesh, India - 201005",Uttar Pradesh,Ghaziabad,201005.0,Suman Kamboj (Director),9311741413,dashmeshtestlab@gmail.com,"22 Jul, 2028",https://lims.bis.gov.in/home_lab_scope/1837/,Construction & Cement,,Name/address metadata heuristic,Low,Construction & Cement
1841,379,8185906,"VERTEX TESTING LABORATORY PRIVATE LIMITED, GHAZIABAD","C-44 Patel Nagar II, Ghaziabad-201001, Ghaziabad, Ghaziabad, Uttar Pradesh, India - 201001",Uttar Pradesh,Ghaziabad,201001.0,RAJEEV KUMAR,8958564156,info.vertextesting@gmail.com,"23 May, 2028",https://lims.bis.gov.in/home_lab_scope/1841/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1842,380,8184506,PIBCO LIMITED R&amp;D CENTRE,"2, Kalkaji Industrial area, New Delhi, Delhi, South East, Delhi, India - 110019",Delhi,Delhi,110019.0,Punit Kumar (Quality Manager),91 9818405621,care@pibcornd.com,"23 Mar, 2028",https://lims.bis.gov.in/home_lab_scope/1842/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1845,381,8187316,"Vimta labs limited, Noida","C-58, Sector-8, Gautam Buddha Nagar, Noida , Uttar Pradesh, Noida, Gautam Buddha Nagar, Uttar Pradesh, India - 201301",Uttar Pradesh,Noida,201301.0,,+91 9100122625,Shaily.bhargava@vimta.com,"13 Aug, 2028",https://lims.bis.gov.in/home_lab_scope/1845/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1851,382,7189336,Winwall Technology India Private Limited,"121/2, Godrej Woods RD, Khanavale Village, Panvel, Raigad, Navi Mumbai, Raigad, Maharashtra, India - 410206",Maharashtra,Mumbai,410206.0,MOHAN BABU W.R. (Quality Manager),+91 9082009774,abdul@winwallindia.com,"28 Oct, 2028",https://lims.bis.gov.in/home_lab_scope/1851/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1853,383,8185306,"ALPHA TEST HOUSE PVT LTD, BAHADURGARH","198-199, MIE, Industrial Area, Phase-1, Bahadurgarh, Haryana, Bahadurgarh, Jhajjar, Haryana, India - 124507",Haryana,Bahadurgarh,124507.0,Dipesh Gupta,9818233966,info@alphatesthouse.com,"08 May, 2028",https://lims.bis.gov.in/home_lab_scope/1853/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1856,384,8195736,Basil Quality Testing lab Private Limited,"Plot No. 6, Udyog Vihar, Phase 1, Guruhram, Gurugram, Haryana, India - 122016",Haryana,Gurugram,122016.0,Pradeepta Kumar (Quality Manager),+91 9289723427,quality.in@basilrl.com,"08 Jan, 2029",https://lims.bis.gov.in/home_lab_scope/1856/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1859,385,8185226,"Planet Electro Labs Private Limited, Wazirpur","A-74/1, WAZIRPUR INDUSTRIAL AREA, NEW DELHI, WAZIRPUR, North West, Delhi, India - 110052",Delhi,Delhi,110052.0,Hitesh Sharma (Quality Manager),9218029484,quality.planetelectrolabs02@gmail.com,"08 May, 2028",https://lims.bis.gov.in/home_lab_scope/1859/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1874,386,8185506,"PAAM Testing Labs Private Limited, Greater Noida","Plot no 41, Udyog Kendra Extn. II, Ecotech -III, Greater Noida, G.B. Nagar - 201306 Uttar Pradesh (INDIA), Greater Noida, Gautam Buddha Nagar, Uttar Pradesh, India - 201306",Uttar Pradesh,Noida,201306.0,Mahesh Kumar (Technical Manager),+91 9911149383,paamtestinglabs@gmail.com,"08 May, 2028",https://lims.bis.gov.in/home_lab_scope/1874/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1876,387,9192006,QA TESTING LABORATORIES PRIVATE LIMITED LUCKNOW,"E-26/49, Transport Nagar, Near Parking No 9, Lucknow, Lucknow, Lucknow, Uttar Pradesh, India - 226012",Uttar Pradesh,Lucknow,226012.0,Dr. Dileep Kumar (Quality Manager),+91 9350040389,qalko@qatestinglaboratories.com,-,https://lims.bis.gov.in/home_lab_scope/1876/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1879,388,8187926,ACE TEST HOUSE PVT. LTD.,"KHASRA NO 1089, First Floor near Laxmi Narayan Mandir , Village Bhalswa, New Delhi, North West, Delhi, India - 110033",Delhi,Delhi,110033.0,Nishant Singh (Quality Manager),91 7042858881,ath2@acetesthouse.com,"08 Sep, 2028",https://lims.bis.gov.in/home_lab_scope/1879/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1880,389,7187406,"OPTIMAS TESTING SERVICES, OPTIMAS OE SOLUTIONS INDIA PRIVATE LIMITED","PLOT NO 5, GAT 312/1, 312/5 TO 312/7 NANEKARWADI,CHAKAN, TAL-KHED,PUNE., Pune, Pune, Maharashtra, India - 410501",Maharashtra,Pune,410501.0,Nikhil Gaikwad (Quality Manager),+91 9356940080,Optimastestingservices_India@Optimas.com,"20 Aug, 2028",https://lims.bis.gov.in/home_lab_scope/1880/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1881,390,8185606,SHRI KRISHNA TEST HOUSE PVT LTD (142),"Plot No.142, Sec-G, Bawana-II, DSIIDC, Bhorgarh industrial area New Delhi, Delhi, North, Delhi, India - 110040",Delhi,Delhi,110040.0,Rashmi Talwar (Quality Manager),+91 9266808773,SKTHPL142@GMAIL.COM,"13 May, 2028",https://lims.bis.gov.in/home_lab_scope/1881/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1887,391,8194926,AADIDEV TEST &amp; RESEARCH CENTRE LLP,"N-92, Sector-1, DSIDC Industrial Area, Bawana, Bawana, North West, Delhi, India - 110039",Delhi,Delhi,110039.0,SANJAY S (Quality Manager),+91 9654424050,info@aadidevtests.com,"29 Dec, 2028",https://lims.bis.gov.in/home_lab_scope/1887/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1891,392,7187626,KPML Low Voltage Rotating Machine and Hydraulic Laboratory Karad Projects and motors Limited,"Plot No B67 and 68 Karad Industrial Area MIDC Tasawade Karad, Karad, Satara, Maharashtra, India - 415109",Maharashtra,Maharashtra,415109.0,Nilesh Babar (Quality Manager),+91 9850983352,amit.deshpande@kpml.co.in,-,https://lims.bis.gov.in/home_lab_scope/1891/,Mechanical & Engineering,,Name/address metadata heuristic,Low,Mechanical & Engineering
1904,393,7188906,BUNITECH METALLURGICAL SERVICES PRIVATE LIMITED,"C 120, Tulsi Estate Plaza, Opp. Bhagyoday Hotel,Changodar, Ahmedabad -382213, Changodar, Ahmadabad, Gujarat, India - 382213",Gujarat,Ahmedabad,382213.0,Mrs. Bijal Parmar,9426025494,unitech_lab@rediffmail.com,"24 Oct, 2028",https://lims.bis.gov.in/home_lab_scope/1904/,Metal & Metallurgy,,Name/address metadata heuristic,Low,Metal & Metallurgy
1905,394,8187126,TECHNOPOWER TECH SOLUTIONS LLP,"Shed No. 11, Type-B, Block No-1, Sector 1, Govindpura Industrial Area, Bhopal, Bhopal, Madhya Pradesh, India - 462023",Madhya Pradesh,Bhopal,462023.0,PRASHANT,6232179524,technopower.tech.solu@gmail.com,"07 Aug, 2028",https://lims.bis.gov.in/home_lab_scope/1905/,Construction & Cement,,Name/address metadata heuristic,Low,Construction & Cement
1908,395,9188436,Accumetrix Testing Solutions Pvt. Ltd.,"NH-3 JALANDHAR ROAD, NEAR SONALIKA TRACTORS LTD, HOSHIARPUR, PUNJAB 146002, HOSHIARPUR, Hoshiarpur, Punjab, India - 146002",Punjab,Jalandhar,146002.0,Sujata Kumari (Quality Manager),+91 8465000026,accumetrixtestingsolutions@gmail.com,"19 Sep, 2028",https://lims.bis.gov.in/home_lab_scope/1908/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1910,396,6188826,Mysore ESDM Cluster,"Plot 336/4 &amp; 336/5,Hebbal Industrial Area, Hebbal,, Mysuru, Mysuru, Karnataka, India - 570016",Karnataka,Mysuru,570016.0,Bharathi K,9740030613,qm@lahariaetf.com,"14 Oct, 2028",https://lims.bis.gov.in/home_lab_scope/1910/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1913,397,8189526,Global Scientific Solution (P) Ltd.,"Plot no. 37, Pocket-N, Sec-2, DSIIDC Indl. Complex, Bawana, New Delhi-110039, Delhi, North, Delhi, India - 110039",Delhi,Delhi,110039.0,shudhanshu mallick (Quality Manager),+91 8920965487,director@gsspllabs.com,"31 Oct, 2028",https://lims.bis.gov.in/home_lab_scope/1913/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1917,398,8188216,EKO PRO ENGINEERS PVT LTD,"32/21, South Side GT Road, UPSIDC Industrial Area, Ghaziabad, 201009, Ghaziabad, Ghaziabad, Uttar Pradesh, India - 201010",Uttar Pradesh,Ghaziabad,201009.0,,91 9810243870,ekotestinglabs03@gmail.com,"19 Sep, 2028",https://lims.bis.gov.in/home_lab_scope/1917/,Mechanical & Engineering,,Name/address metadata heuristic,Low,Mechanical & Engineering
1929,399,8186436,"Atckon Laboratories LLP, Bahadurgarh","Plot NO. 45, Part A M.I.E, Bahadurgarh, Jhajjar, Haryana, Bahadurgarh, Jhajjar, Haryana, India - 124507",Haryana,Bahadurgarh,124507.0,Mr. Ramesh Kumar Sharma,8570906101,info@atckonlabs.com,-,https://lims.bis.gov.in/home_lab_scope/1929/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1931,400,7186606,"KSA LABS LLP, Vadodara","J-61, BIDC Gorwa Industrial Estate, Gorwa, Vadodara, Vadodara, Gujarat, India - 390016",Gujarat,Vadodara,390016.0,Mr. Simarpreet Singh,8238051466,info@ksalabs.in,"24 Jun, 2028",https://lims.bis.gov.in/home_lab_scope/1931/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1941,401,6197936,"TUV Rheinland (India) Private limited, Material Testing Laboratory","#27/B, 2nd Cross road, Electronic city, Phase-1, Bengaluru, Bengaluru, Bengaluru Urban, Karnataka, India - 560100",Karnataka,Bengaluru,560100.0,MANASA HR,9739211211,manasa.hr@ind.tuv.com,"02 Apr, 2029",https://lims.bis.gov.in/home_lab_scope/1941/,Electrical & Electronics,,Name/address metadata heuristic,Low,Electrical & Electronics
1955,402,8189436,Byte Scientific Research Lab Private Limited,"Plot no-310, Sector - 68, IMT (Industrial Model Township), Faridabad, Faridabad, Faridabad, Haryana, India - 121004",Haryana,Faridabad,121004.0,Aman Sharma (Quality Manager),+91 7678357475,bytescientific@gmail.com,"28 Oct, 2028",https://lims.bis.gov.in/home_lab_scope/1955/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1957,403,8188136,NAYRA LABORATORIES (INDIA) LLP,"G-974,DSIDC Industrial Area, Delhi, North West, Delhi, India - 110040",Delhi,Delhi,110040.0,VED PRAKASH PANDEY (Quality Manager),+91 9891987394,nayralaboratories@gmail.com,"10 Sep, 2028",https://lims.bis.gov.in/home_lab_scope/1957/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1961,404,8188026,INTERNATIONAL TESTING AND COMPLIANCE (OPC) PRIVATE LIMITED,"VILLAGE BUDHENA SECTOR-86 FARIDABAD, NEAR SHIV MANDIR , FARIDABAD, HARYANA, 121002, Faridabad, Faridabad, Haryana, India - 121002",Haryana,Faridabad,121002.0,Princy Gupta (Quality Manager),+91 9811499209,ceo@itclab.in,-,https://lims.bis.gov.in/home_lab_scope/1961/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1981,405,8187226,Havells India Limited (Havells Research &amp; Development Laboratory),"Plot No. 6, Site-IV, Industrial Area, Sahibabad, Ghaziabad, Uttar Pradesh, India - 201010",Uttar Pradesh,Ghaziabad,201010.0,Satyabrata Tripathy,8395800081,satyabrata.tripathy@havells.com,"07 Aug, 2028",https://lims.bis.gov.in/home_lab_scope/1981/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1989,406,-,(Arohatech) Logiclink,"Delhi, New Delhi, Delhi, India - 253331",Delhi,Delhi,253331.0,ABC testing (Technical Manager),+91 8295154021,yogeshraheja0786@gmail.com,-,https://lims.bis.gov.in/home_lab_scope/1989/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
2029,407,7197106,PADKONDE M S TESTING LABORATORY LLP,"Gat No. 1357, Kawade Vasti, Sai Satyam Park, Pune -Nagar Road, Wagholi, Wagholi, Pune, Maharashtra, India - 412207",Maharashtra,Pune,412207.0,Monika Padkonde (Quality Manager),+91 8237066078,pmstestinglab@gmail.com,-,https://lims.bis.gov.in/home_lab_scope/2029/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
2033,408,5191706,ARYAVRAT TEST HOUSE PRIVATE LIMITED,"L.R. DAG No .257 AND 259, MOUZA ARGOURI, NH 6, BOMBAY ROAD, JANGALPUR,NATIBPUR, Howrah, Howrah, West Bengal, India - 711302",West Bengal,Howrah,711302.0,PABITRA SARKAR (Quality Manager),+91 8240118890,aryavrat.lab@gmail.com,"28 Nov, 2028",https://lims.bis.gov.in/home_lab_scope/2033/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
2041,409,6191806,TUV SUD SOUTH ASIA PRIVATE LIMITED RANIPET,"S. F. No. 139/1B, Ammananthangal Village,Chennai – Bangalore Road (NH – 46), Ranipet, Vellore, Tamil Nadu, India - 632513",Karnataka,Bengaluru,632513.0,Rakesh R (Quality Manager),+91 9585588611,Rakesh.R@tuvsud.com,"02 Dec, 2028",https://lims.bis.gov.in/home_lab_scope/2041/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
2046,410,7194806,Urja Metallurgical Services LLP,"J/P-15, Telco-Bhosari Road, Opp Sarayu Toyota Showroom, MIDC Bhosari, Pune (Bhosari), Pune, Maharashtra, India - 411026",Maharashtra,Pune,411026.0,Leena Jadhav (Quality Manager),+91 9725213602,testing@UrjaMetlab.com,"23 Dec, 2028",https://lims.bis.gov.in/home_lab_scope/2046/,Metal & Metallurgy,,Name/address metadata heuristic,Low,Metal & Metallurgy
2054,411,6190736,Eminent International Testing Center Private Limited,"Plot No 76/Part, EPIP, Industrial Park, Pashamailaram, Isnapur, Ishnapur, Sangareddy, Telangana, India - 502307",Telangana,Telangana,502307.0,S Alwin Prabhu (Quality Manager),+91 9003552168,quality@eminent-itc.com,-,https://lims.bis.gov.in/home_lab_scope/2054/,Mechanical & Engineering,,Name/address metadata heuristic,Low,Mechanical & Engineering
2075,412,6189206,SCIENTIFIC AND INDUSTRIAL TESTING AND RESEARCH CENTRE (SITARC),"83 &amp; 84 Avarampalayam Road, K.R.Puram Post, coimbatore, Coimbatore, Tamil Nadu, India - 641006",Tamil Nadu,Coimbatore,641006.0,MANIKANDAN RAJAGOPALAN (Technical Manager),+91 9487600473,director@sitarc.com,"28 Oct, 2028",https://lims.bis.gov.in/home_lab_scope/2075/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
2090,413,7196526,PUMP TEST LAB KSB LIMITED,"Plot No: E 3&amp;4 MIDC, MALEGAON SINNER-422113, Sinnar, Nashik, Maharashtra, India - 422113",Maharashtra,Nashik,422113.0,sachin kale,8550985855,sachin.kale@ksb.com,"03 Feb, 2029",https://lims.bis.gov.in/home_lab_scope/2090/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
2095,414,8192806,ACCURATE TEST SOLUTIONS LLP,"B-50, Sector 2, Noida, Noida, Gautam Buddha Nagar, Uttar Pradesh, India - 201301",Uttar Pradesh,Noida,201301.0,SANCHIT TREHAN (Quality Manager),+91 9810820552,accuratetestsunit2@gmail.com,"08 Dec, 2028",https://lims.bis.gov.in/home_lab_scope/2095/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
2127,415,9198806,AADISHAKTI TESTING &amp;RESEARCH LABORATORIES LLP,"GROUND &amp; 1ST FLOOR FLOOR KILLA NO : 7//18(11-6), 19(3-2), 22(7-18) Shaadipur, Shanti Vihar Colony, Sonipat 131001, Behind MRF Showroom, SONIPAT, Sonipat, Haryana, India - 131001",Haryana,Sonipat,131001.0,Kirti Verma (Quality Manager),+91 8929775530,INFO.ATRLTESTINGLABS@GMAIL.COM,"07 Aug, 2029",https://lims.bis.gov.in/home_lab_scope/2127/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
2142,416,9198106,Agro Tech Aromatics Pvt Ltd,"SIDCO INDUSTRIAL AREA EPIP KARTHOLI, BARI BRAHMANA, Samba, Jammu &amp; Kashmir, India - 181133",Jammu & Kashmir,Jammu,181133.0,,+91 9872923100,agrotecharomatics@gmail.com,-,https://lims.bis.gov.in/home_lab_scope/2142/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
2177,417,8191236,MEKANIKA TESTING LABS LLP,"Second Floor, Plot No H-27, Durga Industrial Area, Sahibabad, Ghaziabad, Uttar Pradesh, India - 201005",Uttar Pradesh,Ghaziabad,201005.0,Abhishek Kumar,8294778366,mekanikalabsllp@gmail.com,"21 Nov, 2028",https://lims.bis.gov.in/home_lab_scope/2177/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
2179,418,8190506,Mbis Tescon Private Limited,"DDA SHED NO. A-120, OKHLA INDUSTRIAL AREA, PHASE-2, New Delhi, South, Delhi, India - 110020",Delhi,Delhi,110020.0,RAVISH KUMAR,8799786535,info@mbistesconlabs.com,-,https://lims.bis.gov.in/home_lab_scope/2179/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
2204,419,7198436,Alpit Metal Works Laboratory,"E-70/13, MIDC Waluj, Aurangabad, Aurangabad, Maharashtra, India - 431136",Maharashtra,Chhatrapati Sambhajinagar,431136.0,Manoj Patni (Quality Manager),+91 9423721600,b.atole@kalegroup.co.in,"08 Jul, 2029",https://lims.bis.gov.in/home_lab_scope/2204/,Metal & Metallurgy,,Name/address metadata heuristic,Low,Metal & Metallurgy
2207,420,8196926,TEKNOLAB QUALITY SERVICES PRIVATE LIMITED,"PLOT RE 25A, SECTOR 69, IMT FARIDABAD, Ballabgarh, Faridabad, Haryana, India - 121004",Haryana,Faridabad,121004.0,,+91 9211870099,info@teknolab.in,-,https://lims.bis.gov.in/home_lab_scope/2207/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
2213,421,9194336,Samtek Testing Laboratory LLP,"1- Himalaya Marg, Gyan Mandir, Kanya Inter College D- Block, Indira Nagar Lucknow - 226016, India, Lucknow, Lucknow, Uttar Pradesh, India - 226016",Uttar Pradesh,Lucknow,226016.0,Mr. Anil Kumar Pandey (Quality Manager),+91 9559383377,samtektestinglaboratory@gmail.com,-,https://lims.bis.gov.in/home_lab_scope/2213/,Construction & Cement,,Name/address metadata heuristic,Low,Construction & Cement
2214,422,8197426,ELECTROEDGE LABORATORY LLP,"A-7, Kh. No-234, Pragati Enclave, Lane Number 22, Mukundpur, Part-2, Delhi, 110042, Delhi, North, Delhi, India - 110042",Delhi,Delhi,110042.0,Tarun Vaishnav (Technical Manager),+91 9625947165,electroedgelaboratory@gmail.com,"12 Mar, 2029",https://lims.bis.gov.in/home_lab_scope/2214/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
2225,423,8198324,EMC EMI TESTING LAB- HLL LIFECARE LIMITED,"B 14 A, SECTOR 62, NOIDA, NOIDA, Gautam Buddha Nagar, Uttar Pradesh, India - 201301",Uttar Pradesh,Noida,201301.0,KRISHNA KUMAR RAJAK,9431097214,emc-emicare@lifecarehll.com,"03 Jul, 2029",https://lims.bis.gov.in/home_lab_scope/2225/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
2227,424,5197706,OMRESEARCH &amp; TESTING LABORATORY PRIVATE LIMITED,"GIRWAR BHAWAN, SUKHDEO NAGAR, RATU ROAD, RANCHI, RANCHI, Ranchi, Jharkhand, India - 834005",Jharkhand,Ranchi,834005.0,Ruchika Priya (Quality Manager),+91 6206339360,omlaboratories2019@gmail.com,"18 Mar, 2029",https://lims.bis.gov.in/home_lab_scope/2227/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
2237,425,7195306,MORBI TEST HOUSE LLP,"Plot No. 10, Patel Estate, Near Murano Ceramic, Jetpar Road, Bela, Morbi - 363642, Morbi, Morbi, Gujarat, India - 363642",Gujarat,Morbi,363642.0,kamlesh kumar (Quality Manager),+91 7891299299,morbitesthouse@gmail.com,-,https://lims.bis.gov.in/home_lab_scope/2237/,Glass & Ceramics,Construction & Cement,Name/address metadata heuristic,Low,Glass & Ceramics
2254,426,9197626,DYNAMIC TEST LABORATORIES LLP,"235H, BABA COLONY, MOHAN NAGAR, NEAR NAVEEN PUBLIC SCHOOL, SONIPAT, HARYANA(INDIA)131001, Sonipat, Sonipat, Haryana, India - 131001",Haryana,Sonipat,131001.0,Pooja Singh (Quality Manager),+91 8210551997,dynamictestlaboratoriesllp@gmail.com,-,https://lims.bis.gov.in/home_lab_scope/2254/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
2298,427,9197206,Standard Testing and Research Lab,"Khasra No. 07, Sultanpur Majari, Shubham Market, Sidcul Road, Bahadrabad, Haridwar, Uttarakhand, India - 249402",Uttarakhand,Haridwar,249402.0,Ashok Gaur (Quality Manager),+91 9013008458,standardtestingandresearchlab@gmail.com,"24 Feb, 2029",https://lims.bis.gov.in/home_lab_scope/2298/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
2299,428,6198536,D.Banerjee Centre of Excellence (DBCOE),"JSS Technical Institutions Campus, Mysuru, Mysuru, Karnataka, India - 570006",Karnataka,Mysuru,570006.0,GNANA SANDEEP S R (Quality Manager),+91 9845946464,dbcoe.pm@gmail.com,"08 Jul, 2029",https://lims.bis.gov.in/home_lab_scope/2299/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
2329,429,9198906,Eco Paryavaran Laboratories and Consultants Pvt. Ltd.,"Eco Bhawan E- 207, Industrial Area, Phase VIIIB (Sector-74), Mohali, S.A.S Nagar, Punjab, India - 160071",Punjab,Mohali,160071.0,Roopak Kumar (Quality Manager),+91 9888901044,roopak.kumar@ecoparyavaran.org,"11 Aug, 2029",https://lims.bis.gov.in/home_lab_scope/2329/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
2334,430,8198616,AUMNAMAH RADIOANALYTICAL LABORATORY LLP,"PLOT NO -CC-1, FIRST FLOOR, LAWRENCE ROAD, North West Delhi, NEW DELHI, North West, Delhi, India - 110035",Delhi,Delhi,110035.0,Dr. Abhishek Yadav (Quality Manager),+91 8920723168,aumnamah.ral@gmail.com,"21 Jul, 2029",https://lims.bis.gov.in/home_lab_scope/2334/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
2342,431,8199006,PRESTO LABORATORIES PRIVATE LIMITED,"Plot No. 128,Phase 1,DLF Industrial Area, Faridabad, Faridabad, Haryana, India - 121003",Haryana,Faridabad,121003.0,Shefali Srivastava (Quality Manager),+91 9971459226,test@prestolaboratories.com,"21 Aug, 2029",https://lims.bis.gov.in/home_lab_scope/2342/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
